precision,recall,threshold,f1-score
0.5774960794563513,0.9945982444294396,0.12339055793991414,0.7307151715584951
0.5775715592732976,0.9945982444294396,0.12339055793991416,0.730775591202249
0.5777225781147862,0.9945982444294396,0.12374821173104435,0.730896460469732
0.5778736759513535,0.9945982444294396,0.12410586552217451,0.7310173697270471
0.5780248528449967,0.9945982444294396,0.12410586552217452,0.7311383189940437
0.5781004709576139,0.9945982444294396,0.12410586552217454,0.7311988086373791
0.5782517665532583,0.9945982444294396,0.12446351931330471,0.731319817956144
0.5783274440518257,0.9945982444294396,0.12446351931330472,0.7313803376365441
0.5784031413612566,0.9945982444294396,0.12482117310443488,0.7314408673342714
0.5784788584893311,0.9945982444294396,0.12490785859011622,0.7315014070518127
0.5785545954438335,0.9945982444294396,0.12517882689556506,0.7315619567916563
0.5787061288632792,0.9945982444294396,0.1251788268955651,0.7316830863482077
0.5788577416819491,0.9945982444294396,0.12553648068669526,0.731804256023847
0.5789335778854972,0.9945982444294396,0.1255364806866953,0.7318648559125539
0.5790853099200629,0.9945982444294396,0.1256583174417764,0.7319860858042073
0.5791612057667104,0.9945982444294396,0.12589413447782544,0.7320467158121426
0.5792371215100275,0.9945982444294396,0.12589413447782546,0.7321073558648111
0.5793890127179756,0.9945982444294396,0.12624015107500058,0.7322286661143331
0.5794649881982691,0.9945982444294396,0.12625178826895564,0.7322893363161819
0.5796169989506821,0.9945982444294396,0.12625178826895567,0.7324107068865502
0.5796930342384888,0.9945982444294396,0.12637100619933234,0.7324714072600697
0.5797690894778273,0.9945982444294396,0.12660944206008581,0.7325321176958144
0.5799212598425196,0.9945982444294396,0.12660944206008584,0.7326535687639889
0.5799973749835936,0.9945982444294396,0.12696709585121602,0.7327143094014259
0.5801496652225285,0.9945982444294396,0.12696709585121604,0.7328358208955223
0.5801707156927117,0.9943731712806663,0.12721089846404926,0.7327915077127217
0.5801155765694773,0.9941480981318929,0.1272389827863022,0.7326864062370407
0.580191777223171,0.9941480981318929,0.1273247496423462,0.7327471798274718
0.580136626379401,0.9939230249831195,0.12732474964234622,0.7326420572376608
0.5802128498226251,0.9939230249831195,0.12768240343347637,0.7327028372324539
0.5803653568142989,0.9939230249831195,0.1276824034334764,0.732824427480916
0.5806706114398422,0.9939230249831195,0.12768240343347642,0.7330677290836654
0.5808233592003157,0.9939230249831195,0.12804005722460657,0.733189440478167
0.5810526315789474,0.9939230249831195,0.1280400572246066,0.7333720833679316
0.5811290959336755,0.9939230249831195,0.12839771101573674,0.7334329845540607
0.5814351547070441,0.9939230249831195,0.1283977110157368,0.7336766904801462
0.5815117197787727,0.9939230249831195,0.12875536480686697,0.7337376422696684
0.5815883050177796,0.9939230249831195,0.12911301859799712,0.7337986041874377
0.5817415360295086,0.9939230249831195,0.12911301859799715,0.7339205584178162
0.5818181818181818,0.9939230249831195,0.12923223652837385,0.7339815507354774
0.5818948478060351,0.9939230249831195,0.1294706723891273,0.7340425531914894
0.5819715340010543,0.9939230249831195,0.12947067238912732,0.73410356578838
0.5820482404112297,0.9939230249831195,0.12982832618025747,0.7341645885286783
0.5821249670445557,0.9939230249831195,0.1298283261802575,0.734225621414914
0.5822784810126582,0.9939230249831195,0.12982832618025753,0.7343477176353205
0.5823552683634445,0.9939230249831195,0.13018597997138767,0.7344087809745551
0.5824320759694012,0.9939230249831195,0.1301859799713877,0.7344698544698544
0.5825857519788918,0.9939230249831195,0.13027506613887418,0.7345920319387841
0.5826626203984695,0.9939230249831195,0.13054363376251785,0.7346531359174846
0.5828164181074303,0.9939230249831195,0.13054363376251787,0.7347753743760399
0.5828933474128828,0.9939230249831195,0.13090128755364805,0.7348365088609702
0.5829702970297029,0.9939230249831195,0.13090128755364808,0.7348976535197204
0.5831242572296316,0.9939230249831195,0.13097427812326648,0.7350199733688415
0.5832012678288431,0.9939230249831195,0.13125894134477825,0.7350811485642945
0.5832782987716286,0.9939230249831195,0.1313833426634322,0.7351423339437323
0.5833553500660502,0.9939230249831195,0.13161659513590843,0.7352035295096978
0.5834324217201744,0.9939230249831195,0.13161659513590845,0.7352647352647353
0.5835095137420718,0.9939230249831195,0.1319742489270386,0.7353259512113896
0.5836637589214909,0.9939230249831195,0.13197424892703863,0.7354484136897328
0.5838952796509321,0.9939230249831195,0.1323319027181688,0.735632183908046
0.5839724940491934,0.9939230249831195,0.13233190271816883,0.7356934610578925
0.5840497288718424,0.9939230249831195,0.13268955650929898,0.7357547484171941
0.5842042598227278,0.9939230249831195,0.132689556509299,0.7358773537743709
0.5842815559671871,0.9939230249831195,0.13304721030042918,0.735938671777352
0.5845135671740569,0.9939230249831195,0.1330472103004292,0.736122687114519
0.5845909451945989,0.9939230249831195,0.13305663966989945,0.7361840460115029
0.5846683437044883,0.9939230249831195,0.13340486409155936,0.7362454151383794
0.5847457627118644,0.9939230249831195,0.13340486409155938,0.7363067944977073
0.5849006622516556,0.9939230249831195,0.13374271188327225,0.7364295839239555
0.5849781428003709,0.9939230249831195,0.13376251788268956,0.7364909939959973
0.5850556438791733,0.9939230249831195,0.13376251788268959,0.736552414310733
0.5852107076596873,0.9939230249831195,0.13412017167381973,0.7366752856785387
0.5854434575102744,0.9939230249831195,0.13413830771803822,0.7368596696145502
0.5855210819411297,0.9939230249831195,0.13418028639654045,0.7369211514392991
0.5855987269592893,0.9939230249831195,0.1344778254649499,0.7369826435246997
0.5855437665782494,0.9936979518343462,0.13447782546494993,0.7368772427605775
0.5854887916169254,0.9934728786855728,0.13483547925608008,0.7367718244032717
0.5857218683651805,0.9934728786855728,0.1348354792560801,0.7369563402621254
0.5859551307579981,0.9934728786855728,0.1355507868383405,0.7371409485637943
0.5861885790172643,0.9934728786855728,0.13590844062947066,0.7373256493777666
0.5862664364457432,0.9934728786855728,0.1359084406294707,0.7373872368860676
0.586500132872708,0.9934728786855728,0.13626609442060086,0.7375720611579915
0.586578073089701,0.9934728786855728,0.136623748211731,0.7376336898395722
0.586734015685232,0.9934728786855728,0.13662374821173104,0.7377569781046298
0.5868120180802978,0.9934728786855728,0.1369814020028612,0.737818637693272
0.586968085106383,0.9934728786855728,0.13698140200286124,0.7379419877957033
0.5870461497539566,0.9934728786855728,0.13733905579399142,0.7380036783146631
0.5871242351689279,0.9934728786855728,0.1374330494406581,0.7380653791489007
0.5872023413595849,0.9934728786855728,0.1376967095851216,0.7381270903010033
0.5874367846686186,0.9934728786855728,0.13805436337625174,0.7383122856903906
0.5875149740449886,0.9934728786855728,0.13805436337625177,0.738374038139846
0.5875931842385517,0.9934728786855728,0.13805436337625182,0.7384358009201172
0.5877496671105193,0.9934728786855728,0.13841201716738197,0.738559357483477
0.5879845477554283,0.9934728786855728,0.13876967095851214,0.738744769874477
0.5880863539445629,0.9932478055367995,0.13912732474964232,0.7387628693395831
0.5881647341063575,0.9932478055367995,0.13912732474964234,0.7388247112004018
0.5882431351639563,0.9932478055367995,0.13912732474964237,0.7388865634156551
0.5884784637951727,0.9932478055367995,0.13948497854077252,0.7390721822140345
0.5885569485196053,0.9932478055367995,0.1398426323319027,0.7391340758730424
0.5887925283522348,0.9932478055367995,0.13984263233190272,0.7393198190651701
0.588871096877502,0.9932478055367995,0.13984263233190275,0.7393817542096005
0.5889496863739491,0.9932478055367995,0.13992882878305807,0.7394436997319035
0.5890282968499733,0.9932478055367995,0.14020028612303287,0.7395056556346878
0.5891069283139768,0.9932478055367995,0.1402002861230329,0.7395676219205631
0.5892642542395513,0.9932478055367995,0.14025797176616087,0.7396915856520281
0.5892094017094017,0.9930227323880261,0.14054818193145605,0.7395859525605566
0.5893668180603794,0.9930227323880261,0.14055793991416307,0.7397099505406991
0.589524318546232,0.9930227323880261,0.1405579399141631,0.7398339901064811
0.5896031003608179,0.9930227323880261,0.14055793991416313,0.7398960254905249
0.5896819032344293,0.9930227323880261,0.14067715784453985,0.739958071278826
0.5897607271755113,0.9930227323880261,0.14091559370529325,0.7400201274740019
0.5900762337836031,0.9930227323880261,0.14091559370529327,0.740268456375839
0.5903130853625903,0.9930227323880261,0.14104169140556527,0.7404548124527985
0.5902582630804228,0.9927976592392528,0.14127324749642342,0.7403491104397449
0.5903372591006424,0.9927976592392528,0.14127324749642345,0.7404112463281578
0.5905743740795287,0.9927976592392528,0.14127324749642348,0.7405977165883144
0.590653454740225,0.9927976592392528,0.14154064906965658,0.7406598942154311
0.5907325565822954,0.9927976592392528,0.14163090128755362,0.7407220822837951
0.5908116796142513,0.9927976592392528,0.14163090128755365,0.7407842807960368
0.5910491759346107,0.9927976592392528,0.14198855507868383,0.7409709390223417
0.5911283838113106,0.9927976592392528,0.14198855507868385,0.7410331793364132
0.5913661348706261,0.9927976592392528,0.1422212996543074,0.7412199630314232
0.5913113435237329,0.9925725860904794,0.142346208869814,0.7411141920846986
0.5913906396674266,0.9925725860904794,0.1427038626609442,0.7411764705882352
0.5915492957746479,0.9925725860904794,0.14270386266094423,0.7413010590015128
0.5916286557552992,0.9925725860904794,0.1430615164520744,0.7413633689165335
0.5917080370320676,0.9925725860904794,0.14341917024320452,0.7414256893073302
0.5917874396135265,0.9925725860904794,0.1434191702432046,0.7414880201765448
0.5919463087248322,0.9925725860904794,0.14377682403433475,0.7416127133608004
0.5922643029814666,0.9925725860904794,0.14413447782546493,0.7418622255866768
0.5923438549361988,0.9925725860904794,0.14413447782546496,0.7419246298788694
0.592503022974607,0.9925725860904794,0.14449213161659513,0.7420494699646644
0.5925826390755173,0.9925725860904794,0.1448027484998237,0.7421119057635674
0.5926622765757291,0.9925725860904794,0.14520743919885548,0.7421743520700101
0.5928465779212048,0.9923475129417061,0.14545755259094154,0.7422558922558922
0.592926304464766,0.9923475129417061,0.14556509298998568,0.7423183769677583
0.5930858218993812,0.9923475129417061,0.14583241944432368,0.7424433779573966
0.5931656128077493,0.9923475129417061,0.1459227467811159,0.742505894240485
0.5932454251883746,0.9923475129417061,0.1462804005722461,0.7425684210526315
0.5934051144010767,0.9923475129417061,0.1466380543633762,0.742693506274741
0.5934849912505048,0.9923475129417061,0.14663805436337624,0.742756064690027
0.5935648896068928,0.9923475129417061,0.14663805436337626,0.7428186336450172
0.5936448094789283,0.9923475129417061,0.14677098202866684,0.7428812131423758
0.593724750875303,0.9923475129417061,0.14699570815450644,0.742943803184767
0.5939647042974538,0.9923475129417061,0.1473533619456366,0.7431316366087982
0.5941247810268158,0.9923475129417061,0.14735336194563664,0.7432569116655428
0.5942048517520215,0.9923475129417061,0.14735336194563667,0.7433195650341398
0.5942849440625422,0.9923475129417061,0.1476177071363398,0.7433822289664475
0.594365057967107,0.9923475129417061,0.1476291180201451,0.7434449034651379
0.5944451934744506,0.9923475129417061,0.14771101573676676,0.7435075885328837
0.5945253505933118,0.9923475129417061,0.14771101573676684,0.7435702841723586
0.5946857297005665,0.9923475129417061,0.148068669527897,0.7436957071771949
0.5948461953588775,0.9923475129417061,0.14834381224032808,0.7438211725010545
0.5949264606665767,0.9923475129417061,0.14842632331902716,0.7438839210393117
0.5951673866090713,0.9923475129417061,0.1484263233190272,0.744072230191545
0.5954085077650236,0.9923475129417061,0.14875146312914553,0.7442606347062795
0.5954889249054565,0.9923475129417061,0.1487839771101574,0.7443234574153794
0.5957303067153087,0.9923475129417061,0.14914163090128754,0.7445119891928401
0.5958108108108108,0.9923475129417061,0.14949928469241772,0.7445748543443385
0.5960524536974449,0.9923475129417061,0.14983190862989013,0.7447635135135136
0.5962942926697322,0.9923475129417061,0.14985693848354792,0.7449522683112275
0.5965363279664456,0.9923475129417061,0.14985693848354795,0.745141118810208
0.596617050067659,0.9923475129417061,0.1503715236236625,0.7452040902560635
0.5967785598267461,0.9923475129417061,0.15064119137494184,0.7453300650832558
0.596859347502369,0.9923475129417061,0.15092989985693847,0.7453930684699916
0.5971827170526887,0.9923475129417061,0.1509298998569385,0.7456451885675631
0.5972636141966947,0.9923475129417061,0.15098868441555763,0.7457082452431291
0.5972090502641918,0.9921224397929327,0.15128755364806867,0.7456021650879566
0.5973709174684917,0.9921224397929327,0.15164520743919885,0.7457283031635933
0.5974518839793982,0.9921224397929327,0.15200286123032902,0.7457913882074274
0.5976138828633406,0.9921224397929327,0.15236051502145917,0.7459175903206702
0.5976949152542372,0.9921224397929327,0.15236051502145923,0.7459807073954984
0.5977759696229997,0.9921224397929327,0.1527181688125894,0.746043835152746
0.5978570459785705,0.9921224397929327,0.15297319151583008,0.7461069735951253
0.5979381443298969,0.9921224397929327,0.1530758226037196,0.7461701227253491
0.5980192646859314,0.9921224397929327,0.15343347639484975,0.7462332825461316
0.5981815714479577,0.9921224397929327,0.15343347639484978,0.7463596342702337
0.5982627578718784,0.9921224397929327,0.15379113018597995,0.7464228261789857
0.5982894379581862,0.9918973666441594,0.15394059942044186,0.7463798797527309
0.5983706720977596,0.9918973666441594,0.15404615288922063,0.7464430894308942
0.5984519282998371,0.9918973666441594,0.15414878397711015,0.7465063098162107
0.5985332065734076,0.9918973666441594,0.15414878397711018,0.746569540911401
0.5986145069274653,0.9918973666441594,0.1545064377682403,0.7466327827191869
0.5988585405625765,0.9918973666441594,0.15450643776824036,0.7468225724453483
0.5991027732463295,0.9918973666441594,0.1548640915593705,0.7470124586829392
0.5991842284160435,0.9918973666441594,0.15486409155937053,0.7470757755551788
0.5993472052223582,0.9918973666441594,0.1549692454435649,0.7472024415055951
0.5994287268770403,0.9918973666441594,0.1552217453505007,0.7472657905892328
0.5996734249557762,0.9918973666441594,0.15554017259679725,0.7474559023066485
0.599755035383778,0.9918973666441594,0.15557939914163088,0.7475192943770672
0.5998366680277665,0.9918973666441594,0.1555793991416309,0.7475826972010179
0.5999183228968146,0.9918973666441594,0.15557939914163094,0.7476461107812367
0.6,0.9918973666441594,0.15593705293276106,0.7477095351204615
0.6000816993464052,0.9918973666441594,0.1559370529327611,0.7477729702214303
0.6002451648052302,0.9918973666441594,0.15629470672389126,0.7478998727195588
0.6003269309358398,0.9918973666441594,0.15665236051502143,0.7479633401221996
0.600408719346049,0.9918973666441594,0.15665236051502146,0.7480268182975472
0.6004905300449652,0.9918973666441594,0.15701001430615166,0.7480903072483449
0.6006542183453728,0.9918973666441594,0.15736766809728187,0.7482173174872665
0.6007360959651036,0.9918973666441594,0.15772532188841198,0.7482808387808811
0.6008179959100205,0.9918973666441594,0.157725321888412,0.7483443708609272
0.6008999181892555,0.9918973666441594,0.15772532188841204,0.748407913730152
0.600981862811946,0.9918973666441594,0.15772532188841207,0.7484714673913043
0.601063829787234,0.9918973666441594,0.15805046169853038,0.7485350318471338
0.6011458191242668,0.9918973666441594,0.15808297567954216,0.7485986071003906
0.6012278308321964,0.9918973666441594,0.15808297567954221,0.7486621931538266
0.601474000272963,0.9918973666441594,0.15826697793956368,0.7488530161427358
0.6015561015561015,0.9918973666441594,0.15844062947067242,0.74891664542442
0.6018025399426464,0.9918973666441594,0.15879828326180254,0.7491075981642019
0.6020491803278688,0.9918973666441594,0.15879828326180256,0.7492986483040041
0.6023783488244943,0.9918973666441594,0.15915593705293274,0.7495535334637299
0.6024606971975393,0.9918973666441594,0.15915593705293277,0.7496172818506547
0.6028727770177839,0.9918973666441594,0.1591559370529328,0.7499361865055731
0.6030377668308703,0.9918973666441594,0.1592751549833095,0.7500638243553741
0.6031202956069522,0.9918973666441594,0.15951359084406294,0.7501276595744681
0.603202846975089,0.9918973666441594,0.15987124463519314,0.7501915056600561
0.6032854209445585,0.9918973666441594,0.15987124463519317,0.7502553626149131
0.6034506367246337,0.9918973666441594,0.16003332135686346,0.7503831091435382
0.6036159430215039,0.9918973666441594,0.16007339677800583,0.7505108991825613
0.6036986301369863,0.9918973666441594,0.16019882736893964,0.7505748105254194
0.6037813399095766,0.9918973666441594,0.1602009506512927,0.7506387327542157
0.6038640723485886,0.9918973666441594,0.1602288984263233,0.7507026658717316
0.603946827463341,0.9918973666441594,0.16036237459572347,0.7507666098807496
0.6040296052631579,0.9918973666441594,0.16042875489790384,0.7508305647840532
0.604112405757368,0.9918973666441594,0.1605865522174535,0.7508945305844267
0.6041952289553058,0.9918973666441594,0.16069991596812885,0.7509585072846554
0.6042780748663101,0.9918973666441594,0.16094420600858367,0.7510224948875255
0.6043609434997257,0.9918973666441594,0.1609442060085837,0.7510864933958245
0.6045267489711934,0.9918973666441594,0.16165951359084407,0.7512145231398619
0.6046096858279599,0.9918973666441594,0.16173808552764035,0.7512785543811796
0.6046926454445664,0.9918973666441594,0.16201716738197425,0.7513425965390844
0.6048586329947845,0.9918973666441594,0.16206930424422253,0.751470713615824
0.6048043925875086,0.991672293495386,0.16237482117310442,0.7513642564802183
0.6048874244920374,0.991672293495386,0.16237482117310445,0.7514283277905688
0.6049704791981326,0.991672293495386,0.16237482117310448,0.7514924100289955
0.6050535567151881,0.991672293495386,0.1627128945845588,0.7515565031982941
0.6051366570526027,0.991672293495386,0.16273247496423457,0.7516206073012625
0.6052197802197802,0.991672293495386,0.1627324749642346,0.7516847223406977
0.6054692867940085,0.991672293495386,0.16273247496423465,0.751877133105802
0.6055525013743815,0.991672293495386,0.16291050154922826,0.7519412919191057
0.6057189991751444,0.991672293495386,0.16309012875536477,0.7520696423999317
0.6058855885588559,0.991672293495386,0.1630901287553648,0.752198036705079
0.6059689176179343,0.991672293495386,0.16309012875536483,0.7522622502987878
0.6060522696011004,0.991672293495386,0.16330103557347092,0.7523264748569964
0.6059980740129316,0.9914472203466127,0.1634253135858571,0.7522199453551912
0.6060814529444138,0.9914472203466127,0.163447782546495,0.752284177269234
0.6061648548231733,0.9914472203466127,0.16380543633762518,0.7523484201537148
0.6062482796586843,0.9914472203466127,0.1638054363376252,0.7524126740114442
0.6063317274604267,0.9914472203466127,0.16416309012875535,0.7524769388452341
0.6064986920005507,0.9914472203466127,0.1642252907880824,0.7526055014522468
0.6065822087579179,0.9914472203466127,0.16452074391988553,0.7526697992310979
0.6068328970932635,0.9914472203466127,0.16452074391988555,0.75286275850282
0.6070001377979881,0.9914472203466127,0.1648783977110157,0.752991452991453
0.6069459757442117,0.9912221471978393,0.16487839771101573,0.7528848619540133
0.6070296347346658,0.9912221471978393,0.16487839771101576,0.752949222089246
0.6071133167907361,0.9912221471978393,0.16487839771101578,0.753013593229033
0.6071970219219633,0.9912221471978393,0.16506328806486842,0.753077975376197
0.607280750137893,0.9912221471978393,0.16508045333313454,0.7531423685335613
0.6073645014480761,0.9912221471978393,0.16521093074744977,0.7532067727039508
0.607448275862069,0.9912221471978393,0.1652360515021459,0.7532711878901907
0.607532073389433,0.9912221471978393,0.16523605150214593,0.7533356140951077
0.6076158940397351,0.9912221471978393,0.16559370529327608,0.7534000513215294
0.6076997378225473,0.9912221471978393,0.1655937052932761,0.7534644995722841
0.6077836047474469,0.9912221471978393,0.16561869569714247,0.7535289588502011
0.6078674948240166,0.9912221471978393,0.1657958574360888,0.7535934291581109
0.6079514080618443,0.9912221471978393,0.16595135908440628,0.753657910498845
0.6082872928176796,0.9912221471978393,0.1659513590844063,0.7539159462466831
0.6082331813786435,0.9909970740490659,0.16601393901604627,0.753809279233008
0.6083172147001934,0.9909970740490659,0.16666666666666666,0.7538738121736152
0.6084853510226644,0.9909970740490659,0.1670243204577968,0.7540029112081513
0.6085694540428472,0.9909970740490659,0.16702432045779686,0.7540674773077581
0.6086535803151784,0.9909970740490659,0.167381974248927,0.7541320544660445
0.6087377298493019,0.9909970740490659,0.16738197424892706,0.7541966426858514
0.6088219026548672,0.9909970740490659,0.16767390771196836,0.7542612419700214
0.6089060987415296,0.9909970740490659,0.1677396280400572,0.7543258523213979
0.6089903181189488,0.9909970740490659,0.1680972818311874,0.7543904737428254
0.6090745607967907,0.9909970740490659,0.16845493562231756,0.7544551062371487
0.6091588267847261,0.9909970740490659,0.1684549356223176,0.7545197498072145
0.6092431160924312,0.9909970740490659,0.16845493562231761,0.7545844044558697
0.6094117647058823,0.9909970740490659,0.16881258941344776,0.7547137470003428
0.6094961240310077,0.9909970740490659,0.1688125894134478,0.7547784349018599
0.6095264469675991,0.9907720009002926,0.16881258941344782,0.7547363909129876
0.6096108572219914,0.9907720009002926,0.1695278969957081,0.75480109739369
0.6096952908587258,0.9907720009002926,0.16952789699570817,0.7548658149704193
0.609810170430927,0.9905469277515192,0.1698855507868383,0.7548885077186964
0.60997920997921,0.9905469277515192,0.16988555078683834,0.755018013381369
0.6102329450915142,0.9905469277515192,0.16999026305811665,0.7552123552123552
0.6103175703785882,0.9905469277515192,0.17024320457796852,0.7552771580573193
0.6104868913857678,0.9905469277515192,0.17024320457796854,0.7554067971163749
0.6105715871254163,0.9905469277515192,0.17024320457796857,0.7554716333361944
0.6106563063688081,0.9905469277515192,0.1705633874021223,0.7555364806866953
0.6107410491257286,0.9905469277515192,0.1706008583690987,0.7556013391707443
0.610825815405968,0.9905469277515192,0.17060085836909872,0.7556662087912088
0.6109106052193226,0.9905469277515192,0.17095851216022886,0.7557310895509574
0.6110802554845877,0.9905469277515192,0.17124949550440452,0.7558608844997853
0.6109722222222222,0.9900967814539725,0.17131616595135907,0.7556471699733746
0.6111419838844123,0.9900967814539725,0.17131616595135912,0.7557769951035134
0.6112269000972628,0.9900967814539725,0.17167381974248924,0.7558419243986255
0.6113118399110617,0.9900967814539725,0.17167381974248927,0.7559068648509323
0.6114817903808729,0.9900967814539725,0.17187597188530201,0.7560367792386353
0.6115668010565828,0.9900967814539725,0.17203147353361944,0.7561017531797869
0.6117368933388958,0.9900967814539725,0.17203147353361947,0.7562317345710847
0.6118219749652295,0.9900967814539725,0.1723891273247496,0.7562967420269923
0.6119070802615106,0.9900967814539725,0.17238912732474962,0.7563617606602476
0.6121625382688561,0.9900967814539725,0.17239965990268394,0.7565568836529366
0.6121937639198218,0.9898717083051992,0.17274678111587982,0.7565150081706374
0.612278992064597,0.9898717083051992,0.17310443490701,0.7565800791329778
0.6123642439431913,0.9898717083051992,0.1734620886981402,0.7566451612903226
0.6124495195655201,0.9898717083051992,0.17346208869814023,0.7567102546455609
0.61265152570712,0.9896466351564258,0.17381974248927035,0.7567986230636833
0.612822299651568,0.9896466351564258,0.17381974248927037,0.7569289034257187
0.6129392080312326,0.9894215620076525,0.17417739628040058,0.7569522169608266
0.6130246827499651,0.9894215620076525,0.17453505007153078,0.7570173928017909
0.61328125,0.9894215620076525,0.1746618134405389,0.7572129876840927
0.6133668201479001,0.9894215620076525,0.17471387696709587,0.7572782084409991
0.6134524141780631,0.9894215620076525,0.17489270386266093,0.7573434404341459
0.6136236739251815,0.9894215620076525,0.17489270386266095,0.7574739381407771
0.6137950293214186,0.9894215620076525,0.17511733940641797,0.7576044808272295
0.613880742913001,0.9894215620076525,0.1752503576537911,0.7576697690451569
0.6139664804469274,0.9894215620076525,0.17525035765379113,0.7577350685167629
0.6143096702068195,0.9894215620076525,0.17560801144492127,0.7579963789981896
0.6143955276030748,0.9894215620076525,0.17560801144492133,0.758061734781859
0.6144814090019569,0.9894215620076525,0.17560801144492136,0.7581271018366819
0.6145673144135327,0.9894215620076525,0.17596566523605148,0.7581924801655744
0.6147391973150609,0.9894215620076525,0.1759656652360515,0.7583232706572365
0.6149111763883061,0.9894215620076525,0.17632331902718168,0.7584541062801934
0.6150832517140059,0.9894215620076525,0.1763233190271817,0.7585849870578084
0.6152554233729881,0.9894215620076525,0.17632331902718174,0.7587159130134622
0.6152015677491601,0.9891964888588791,0.1765083390768797,0.7586087857081211
0.6152876942461151,0.9891964888588791,0.17668097281831185,0.7586742620403936
0.615546218487395,0.9891964888588791,0.17668097281831188,0.7588707588707589
0.6156324415184199,0.9891964888588791,0.17682728573286513,0.7589362804351579
0.6155785934435416,0.9889714157101058,0.17703862660944203,0.7588291166565928
0.6158374211632796,0.9889714157101058,0.17703862660944206,0.759025738469511
0.6160964666292765,0.9889714157101058,0.17703862660944208,0.7592224622030238
0.6161828635534988,0.9889714157101058,0.17748397724208814,0.7592880594435805
0.6162692847124824,0.9889714157101058,0.17756658319823226,0.7593536680203924
0.6162154579884976,0.9887463425613324,0.17775393419170243,0.7592464569650881
0.6163883822085029,0.9887463425613324,0.17775393419170246,0.7593777009507346
0.6166479505895565,0.9887463425613324,0.17799973338287656,0.7595746520273191
0.6167345219710796,0.9887463425613324,0.17811158798283258,0.7596403250907834
0.6168211176635776,0.9887463425613324,0.1781115879828326,0.759706009511457
0.6170810507093692,0.9887463425613324,0.17811158798283264,0.7599031309462031
0.6172544611493607,0.9887463425613324,0.17819654613468008,0.7600346020761246
0.6173412029229904,0.9887463425613324,0.17846924177396278,0.7601003547019638
0.6176015745817517,0.9887463425613324,0.1784692417739628,0.7602976808584284
0.6178953292065279,0.9885212694125591,0.17880943573089594,0.7604536403774567
0.617841564654566,0.9882961962637857,0.17882689556509299,0.7603463203463203
0.6179285111173656,0.9882961962637857,0.178826895565093,0.7604121568967009
0.6180154820548909,0.9882961962637857,0.1788774534923892,0.7604780048493245
0.6181024774774775,0.9882961962637857,0.1791845493562232,0.7605438642071534
0.6182765418192059,0.9882961962637857,0.17954220314735334,0.7606756171502815
0.6184507042253521,0.9882961962637857,0.17989985693848354,0.7608074157498051
0.6185378222284829,0.9882961962637857,0.17989985693848357,0.7608733321781319
0.6186249647788109,0.9882961962637857,0.1798998569384836,0.7609392600294601
0.6187121318867127,0.9882961962637857,0.18015458268312545,0.7610051993067591
0.6187993235625705,0.9882961962637857,0.1802575107296137,0.7610711500129994
0.6189737806597124,0.9882961962637857,0.18025751072961374,0.7612030857241917
0.6190610461017905,0.9882961962637857,0.18025751072961377,0.7612690707350902
0.6191483361534122,0.9882961962637857,0.1806151645207439,0.7613350671868226
0.6191819464033851,0.9880711231150123,0.18061516452074397,0.7612936790080639
0.6191282268303004,0.987846049966239,0.1809728183118741,0.7611862643080124
0.6192155756207675,0.987846049966239,0.18097281831187412,0.7612522764721186
0.6193029490616622,0.987846049966239,0.1813304721030043,0.7613183000867302
0.6193366266760763,0.9876209768174656,0.18133047210300432,0.7612768910478835
0.6194240542066629,0.9876209768174656,0.18168812589413447,0.761342933981088
0.6195989833380401,0.9876209768174656,0.1816881258941345,0.7614750542299349
0.619774011299435,0.9876209768174656,0.18168812589413452,0.7616072203419249
0.6198615623675661,0.9876209768174656,0.1820457796852646,0.7616733206040617
0.6199491381746256,0.9876209768174656,0.1820457796852647,0.7617394323409427
0.6203873886611057,0.9876209768174656,0.18219905988146334,0.762070163251129
0.620475113122172,0.9876209768174656,0.18240343347639482,0.7621363438992618
0.6206506364922206,0.9876209768174656,0.18240343347639484,0.7622687396855727
0.6209141078251026,0.9876209768174656,0.18240343347639487,0.7624674196350999
0.6210019813189923,0.9876209768174656,0.18276108726752505,0.7625336693022852
0.6211778029445073,0.9876209768174656,0.18311874105865522,0.7626662031806726
0.6212657510972674,0.9876209768174656,0.18354208636244196,0.7627324873978794
0.6213537241574625,0.9876209768174656,0.18383404864091557,0.7627987831377661
0.6214417221356748,0.9876209768174656,0.1838340486409156,0.762865090403338
0.6216177928885112,0.9876209768174656,0.18419170243204575,0.7629977395235612
0.6217058656843298,0.9876209768174656,0.18419170243204577,0.7630640813842274
0.6219702338766832,0.9876209768174656,0.1841917024320458,0.7632631762045572
0.6220584065778282,0.9876209768174656,0.18419170243204583,0.763329564234148
0.6221466042818659,0.9876209768174656,0.18454935622317598,0.7633959638135003
0.6223230747411714,0.9876209768174656,0.18472453359026014,0.763528797633548
0.6224113475177305,0.9876209768174656,0.18490701001430615,0.763595231880275
0.6224996453397645,0.9876209768174656,0.18524720397123928,0.763661677688827
0.6224460839954598,0.9873959036686923,0.18526466380543632,0.7635540858062831
0.6226227646891853,0.9873959036686923,0.18526466380543638,0.7636870049612673
0.6227111426543648,0.9873959036686923,0.18562231759656653,0.7637534818941504
0.6230649055531885,0.9873959036686923,0.18562231759656656,0.7640195053988157
